student_id,activity,estimated_gain,observed_activity,observed_gain
10344,Critical Thinking Activity,2.214900852179018,Advanced Practice,1.63
10344,Advanced Practice,1.965732828365483,Advanced Practice,1.63
10345,Concept Review,3.412099376666054,Critical Thinking Activity,5.11
10345,Practice Questions,4.004288864543358,Critical Thinking Activity,5.11
10345,Application Exercise,4.386845026075189,Critical Thinking Activity,5.11
10345,Critical Thinking Activity,4.066206639104881,Critical Thinking Activity,5.11
10345,Advanced Practice,4.35206121392779,Critical Thinking Activity,5.11
10346,Concept Review,4.926024110132147,Practice Questions,1.22
10346,Practice Questions,4.7251588813110255,Practice Questions,1.22
10346,Application Exercise,5.84093911050582,Practice Questions,1.22
10346,Critical Thinking Activity,5.543138184692515,Practice Questions,1.22
10346,Advanced Practice,5.598557281897161,Practice Questions,1.22
10347,Concept Review,4.401839827704822,Advanced Practice,4.31
10347,Practice Questions,3.981100032532302,Advanced Practice,4.31
10347,Application Exercise,4.34187612081678,Advanced Practice,4.31
10347,Critical Thinking Activity,4.008829471221188,Advanced Practice,4.31
10347,Advanced Practice,4.370330163460784,Advanced Practice,4.31
10348,Concept Review,1.9540596225795221,Advanced Practice,0.13
10348,Practice Questions,1.5779975392513856,Advanced Practice,0.13
10348,Application Exercise,2.167440062212281,Advanced Practice,0.13
10348,Critical Thinking Activity,2.1285375453631232,Advanced Practice,0.13
10348,Advanced Practice,1.8853467237229022,Advanced Practice,0.13
10349,Concept Review,5.113959389654365,Advanced Practice,6.2
10349,Practice Questions,6.138374833227963,Advanced Practice,6.2
10349,Application Exercise,7.53204296115011,Advanced Practice,6.2
10349,Critical Thinking Activity,5.601557134141141,Advanced Practice,6.2
10349,Advanced Practice,6.001004533538014,Advanced Practice,6.2
10350,Concept Review,3.6221139487640714,Advanced Practice,2.1
10350,Practice Questions,4.048612186153525,Advanced Practice,2.1
10350,Application Exercise,4.465284951953545,Advanced Practice,2.1
10350,Critical Thinking Activity,3.2383459478376064,Advanced Practice,2.1
10350,Advanced Practice,3.4478678824976297,Advanced Practice,2.1
10351,Concept Review,4.73709236834312,Critical Thinking Activity,3.05
10351,Practice Questions,4.618928263167332,Critical Thinking Activity,3.05
10351,Application Exercise,6.159181476198133,Critical Thinking Activity,3.05
10351,Critical Thinking Activity,5.101136697124129,Critical Thinking Activity,3.05
10351,Advanced Practice,4.356873889650117,Critical Thinking Activity,3.05
10352,Concept Review,0.8076213357526969,Guided Review,1.0
10352,Practice Questions,1.0682685475764937,Guided Review,1.0
10352,Application Exercise,2.3494441264260626,Guided Review,1.0
10352,Critical Thinking Activity,1.5376448937511458,Guided Review,1.0
10352,Advanced Practice,1.6311055301442932,Guided Review,1.0
10353,Concept Review,3.363402070514558,Critical Thinking Activity,2.33
10353,Practice Questions,3.447198337201077,Critical Thinking Activity,2.33
10353,Application Exercise,4.539306774051165,Critical Thinking Activity,2.33
10353,Critical Thinking Activity,3.6884981913766817,Critical Thinking Activity,2.33
10353,Advanced Practice,3.8276607414739283,Critical Thinking Activity,2.33
10354,Concept Review,1.6539365136146302,Advanced Practice,1.43
10354,Practice Questions,1.974372086274773,Advanced Practice,1.43
10354,Application Exercise,2.575412079017919,Advanced Practice,1.43
10354,Critical Thinking Activity,1.8313500870929675,Advanced Practice,1.43
10354,Advanced Practice,2.218985549091227,Advanced Practice,1.43
10355,Concept Review,3.335855016549272,Critical Thinking Activity,2.45
10355,Practice Questions,4.441887122822608,Critical Thinking Activity,2.45
10355,Application Exercise,5.330897104468503,Critical Thinking Activity,2.45
10355,Critical Thinking Activity,4.390390322484355,Critical Thinking Activity,2.45
10355,Advanced Practice,4.325005596372283,Critical Thinking Activity,2.45
10356,Concept Review,3.4820291419113105,Concept Review,1.32
10356,Practice Questions,3.980026821499124,Concept Review,1.32
10356,Application Exercise,4.867036596955915,Concept Review,1.32
10356,Critical Thinking Activity,4.194613324384942,Concept Review,1.32
10356,Advanced Practice,3.976839332533448,Concept Review,1.32
10357,Concept Review,7.184461573121077,Concept Review,8.18
10357,Practice Questions,6.936420187717831,Concept Review,8.18
10357,Application Exercise,7.630581511482344,Concept Review,8.18
10357,Critical Thinking Activity,6.709394798673844,Concept Review,8.18
10357,Advanced Practice,6.231680935352008,Concept Review,8.18
10358,Concept Review,2.8299670331528106,Critical Thinking Activity,2.17
10358,Practice Questions,4.065421783168734,Critical Thinking Activity,2.17
10358,Application Exercise,5.162405430629356,Critical Thinking Activity,2.17
10358,Critical Thinking Activity,3.9824935152847183,Critical Thinking Activity,2.17
10358,Advanced Practice,4.25046599641343,Critical Thinking Activity,2.17
10359,Concept Review,4.009699384309378,Practice Questions,3.32
10359,Practice Questions,3.9279968129904574,Practice Questions,3.32
10359,Application Exercise,4.759137171062584,Practice Questions,3.32
10359,Critical Thinking Activity,4.077878409815337,Practice Questions,3.32
10359,Advanced Practice,3.569443179023661,Practice Questions,3.32
10360,Concept Review,3.2450062466198144,Application Exercise,4.94
10360,Practice Questions,3.7789831088259325,Application Exercise,4.94
10360,Application Exercise,3.9824496775061538,Application Exercise,4.94
10360,Critical Thinking Activity,4.168748278404645,Application Exercise,4.94
10360,Advanced Practice,3.7315717369102823,Application Exercise,4.94
10361,Concept Review,3.9741330871542004,Practice Questions,3.2
10361,Practice Questions,4.177775415911726,Practice Questions,3.2
10361,Application Exercise,4.138501424837049,Practice Questions,3.2
10361,Critical Thinking Activity,4.469224881918536,Practice Questions,3.2
10361,Advanced Practice,4.19190115130923,Practice Questions,3.2
10362,Concept Review,3.014757737678348,Practice Questions,1.41
10362,Practice Questions,2.6774995244285655,Practice Questions,1.41
10362,Application Exercise,2.641468447519487,Practice Questions,1.41
10362,Critical Thinking Activity,2.872181575848192,Practice Questions,1.41
10362,Advanced Practice,2.445626112942456,Practice Questions,1.41
10363,Concept Review,5.106113675208618,Advanced Practice,6.04
10363,Practice Questions,4.9488702422870325,Advanced Practice,6.04
10363,Application Exercise,5.655883278191679,Advanced Practice,6.04
10363,Critical Thinking Activity,5.435844569244824,Advanced Practice,6.04
10363,Advanced Practice,5.82057747676492,Advanced Practice,6.04
10364,Concept Review,2.995366735482821,Advanced Practice,4.98
10364,Practice Questions,3.252178500055877,Advanced Practice,4.98
10364,Application Exercise,4.6297836397333825,Advanced Practice,4.98
10364,Critical Thinking Activity,3.191775756778022,Advanced Practice,4.98
10364,Advanced Practice,3.84312667190079,Advanced Practice,4.98
10365,Concept Review,1.9721992833887234,Advanced Practice,0.79
10365,Practice Questions,2.4019673275649316,Advanced Practice,0.79
10365,Application Exercise,2.9311725946349387,Advanced Practice,0.79
10365,Critical Thinking Activity,2.688610571256029,Advanced Practice,0.79
10365,Advanced Practice,2.585582943937481,Advanced Practice,0.79
10366,Concept Review,5.375043099556348,Concept Review,4.76
10366,Practice Questions,4.877562990423175,Concept Review,4.76
10366,Application Exercise,5.700845712177323,Concept Review,4.76
10366,Critical Thinking Activity,5.784484829852858,Concept Review,4.76
10366,Advanced Practice,4.85620425812804,Concept Review,4.76
10367,Concept Review,1.7863196969149664,Application Exercise,0.05
10367,Practice Questions,2.330975341158135,Application Exercise,0.05
10367,Application Exercise,3.002724668920063,Application Exercise,0.05
10367,Critical Thinking Activity,2.2851930284480138,Application Exercise,0.05
10367,Advanced Practice,2.5902499238744245,Application Exercise,0.05
10368,Concept Review,4.958728087501349,Practice Questions,3.4
10368,Practice Questions,4.204892573020292,Practice Questions,3.4
10368,Application Exercise,5.610032187803075,Practice Questions,3.4
10368,Critical Thinking Activity,4.5768223916594115,Practice Questions,3.4
10368,Advanced Practice,4.198695207976551,Practice Questions,3.4
10369,Concept Review,2.5122371751407857,Critical Thinking Activity,3.82
10369,Practice Questions,3.3337107055804545,Critical Thinking Activity,3.82
10369,Application Exercise,4.303857763711934,Critical Thinking Activity,3.82
10369,Critical Thinking Activity,3.9147379857350555,Critical Thinking Activity,3.82
10369,Advanced Practice,4.229113723367302,Critical Thinking Activity,3.82
10370,Concept Review,3.1210140485165163,Advanced Practice,2.99
10370,Practice Questions,4.129260950276551,Advanced Practice,2.99
10370,Application Exercise,4.871640905941657,Advanced Practice,2.99
10370,Critical Thinking Activity,3.887728506568294,Advanced Practice,2.99
10370,Advanced Practice,4.2802670583211855,Advanced Practice,2.99
10371,Concept Review,3.2444888389614324,Advanced Practice,3.02
10371,Practice Questions,4.085068012529842,Advanced Practice,3.02
10371,Application Exercise,4.926394588706557,Advanced Practice,3.02
10371,Critical Thinking Activity,3.592364683957043,Advanced Practice,3.02
10371,Advanced Practice,3.718332447307966,Advanced Practice,3.02
10372,Concept Review,1.1478089362988353,Practice Questions,0.0
10372,Practice Questions,1.9362505617204468,Practice Questions,0.0
10372,Application Exercise,2.786890357128927,Practice Questions,0.0
10372,Critical Thinking Activity,2.215650001203139,Practice Questions,0.0
10372,Advanced Practice,1.9295204223330176,Practice Questions,0.0
10373,Concept Review,4.228277717568968,Critical Thinking Activity,4.65
10373,Practice Questions,4.075199412170438,Critical Thinking Activity,4.65
10373,Application Exercise,5.197002786674524,Critical Thinking Activity,4.65
10373,Critical Thinking Activity,4.310055212294487,Critical Thinking Activity,4.65
10373,Advanced Practice,4.884133580792271,Critical Thinking Activity,4.65
10374,Concept Review,6.125365664436249,Critical Thinking Activity,7.81
10374,Practice Questions,5.53074076385618,Critical Thinking Activity,7.81
10374,Application Exercise,5.984844079365478,Critical Thinking Activity,7.81
10374,Critical Thinking Activity,5.979688083380866,Critical Thinking Activity,7.81
10374,Advanced Practice,6.017768361882175,Critical Thinking Activity,7.81
10375,Concept Review,2.52092697873563,Critical Thinking Activity,1.0
10375,Practice Questions,2.3636382371629976,Critical Thinking Activity,1.0
10375,Application Exercise,2.728359198483281,Critical Thinking Activity,1.0
10375,Critical Thinking Activity,2.31966155768666,Critical Thinking Activity,1.0
10375,Advanced Practice,2.231262335080185,Critical Thinking Activity,1.0
10376,Concept Review,2.2050029537745566,Practice Questions,1.42
10376,Practice Questions,2.478970044682736,Practice Questions,1.42
10376,Application Exercise,2.5171749951898,Practice Questions,1.42
10376,Critical Thinking Activity,2.0585530727910024,Practice Questions,1.42
10376,Advanced Practice,2.189625913761467,Practice Questions,1.42
10377,Concept Review,2.599694798473813,Advanced Practice,3.53
10377,Practice Questions,2.81749832021071,Advanced Practice,3.53
10377,Application Exercise,3.9413371030359423,Advanced Practice,3.53
10377,Critical Thinking Activity,2.7374491763549385,Advanced Practice,3.53
10377,Advanced Practice,2.840114051342818,Advanced Practice,3.53
10378,Concept Review,4.256718790088388,Critical Thinking Activity,6.47
10378,Practice Questions,3.9719170591211035,Critical Thinking Activity,6.47
10378,Application Exercise,5.029938151324927,Critical Thinking Activity,6.47
10378,Critical Thinking Activity,4.762500909830497,Critical Thinking Activity,6.47
10378,Advanced Practice,4.9755494159498,Critical Thinking Activity,6.47
10379,Concept Review,3.489083534902367,Critical Thinking Activity,1.88
10379,Practice Questions,3.5563026807712843,Critical Thinking Activity,1.88
10379,Application Exercise,3.8824032773967336,Critical Thinking Activity,1.88
10379,Critical Thinking Activity,4.1814225031437715,Critical Thinking Activity,1.88
10379,Advanced Practice,4.104376967794243,Critical Thinking Activity,1.88
10380,Concept Review,4.822525795081427,Practice Questions,3.78
10380,Practice Questions,4.357266210194871,Practice Questions,3.78
10380,Application Exercise,5.535737507876576,Practice Questions,3.78
10380,Critical Thinking Activity,4.5897962817163185,Practice Questions,3.78
10380,Advanced Practice,4.391727682705064,Practice Questions,3.78
10381,Concept Review,5.606051291048347,Practice Questions,6.53
10381,Practice Questions,6.0026672242305334,Practice Questions,6.53
10381,Application Exercise,7.044710161083276,Practice Questions,6.53
10381,Critical Thinking Activity,6.354632957110926,Practice Questions,6.53
10381,Advanced Practice,6.299798668179914,Practice Questions,6.53
10382,Concept Review,3.838819895994952,Application Exercise,5.03
10382,Practice Questions,4.695495208630009,Application Exercise,5.03
10382,Application Exercise,4.907555049156491,Application Exercise,5.03
10382,Critical Thinking Activity,4.5661374941264175,Application Exercise,5.03
10382,Advanced Practice,4.881486731002575,Application Exercise,5.03
10383,Concept Review,6.16296323809649,Advanced Practice,2.09
10383,Practice Questions,5.971993450228064,Advanced Practice,2.09
10383,Application Exercise,7.10518517674689,Advanced Practice,2.09
10383,Critical Thinking Activity,5.804366002296709,Advanced Practice,2.09
10383,Advanced Practice,6.065377866381305,Advanced Practice,2.09
10384,Concept Review,0.7643710922295277,Application Exercise,3.15
10384,Practice Questions,1.9424010594070413,Application Exercise,3.15
10384,Application Exercise,2.4932961202208572,Application Exercise,3.15
10384,Critical Thinking Activity,2.400449893351894,Application Exercise,3.15
10384,Advanced Practice,2.2705737166054707,Application Exercise,3.15
10385,Concept Review,4.6378926234870965,Advanced Practice,7.83
