student_id,age,gender,class_year,previous_gpa,prior_course_grade,attendance_rate,absence_hours,study_hours_week,weekly_questions,quiz_average,assignment_average,assignment_on_time,midterm,practice_test_score,lms_login_count,video_watch_minutes,motivation,self_efficacy,academic_anxiety,time_management,self_regulation,preferred_learning_type,recommendation_completion_rate,conceptual_understanding,problem_solving,application_skills,critical_thinking,advanced_topics,weakest_topic,learning_risk_score,learning_risk_level,recommended_activity,recommended_duration_min,expected_learning_gain,final_grade
10356,19,F,2,3.37,80.9,96.3,0.0,3.0,224,64.7,78.7,83.4,72.3,70.7,27,249,3.05,3.54,3.04,2.92,3.5,Video,47.7,77.3,83.5,82.2,81.3,78.1,Conceptual Understanding,30.1,Low,Concept Review,30,1.32,73.1
10357,21,F,2,2.22,75.0,100.0,0.0,9.7,321,100.0,100.0,100.0,77.2,85.6,33,409,4.48,4.0,1.85,5.0,4.9,Video,89.4,85.1,88.5,99.0,100.0,92.8,Conceptual Understanding,10.3,Low,Concept Review,25,8.18,98.8
10358,21,F,1,3.03,75.7,100.0,0.0,9.6,327,86.8,100.0,89.4,100.0,100.0,39,520,3.78,4.79,2.74,3.46,3.7,Video,44.5,100.0,100.0,100.0,81.9,100.0,Critical Thinking,11.3,Low,Critical Thinking Activity,20,2.17,88.9
10359,22,F,3,1.72,61.6,64.9,17.7,1.7,136,63.2,54.8,70.9,52.3,58.0,12,176,2.59,2.31,3.39,2.34,3.18,Video,41.4,50.3,35.7,67.9,62.1,46.3,Problem Solving,48.7,Medium,Practice Questions,25,3.32,46.1
10360,20,M,2,2.72,100.0,76.1,12.2,11.5,366,87.1,95.0,76.9,98.1,95.3,30,367,3.02,4.5,2.45,3.58,3.3,Video,44.8,100.0,100.0,97.9,100.0,100.0,Application Skills,15.8,Low,Application Exercise,20,4.94,81.9
10361,23,M,4,3.03,76.9,65.6,21.7,5.1,245,77.9,72.7,79.3,74.6,94.3,30,327,3.02,3.79,2.64,3.27,3.71,Video,44.5,95.1,82.8,84.7,99.7,90.2,Problem Solving,30.5,Low,Practice Questions,25,3.2,67.4
10362,25,F,4,3.12,78.5,84.4,9.4,4.0,165,73.0,75.1,74.6,67.7,66.7,12,261,2.08,3.55,2.7,2.89,2.84,Video,22.1,88.1,57.9,77.9,100.0,70.5,Problem Solving,33.0,Low,Practice Questions,25,1.41,62.9
10363,21,F,1,4.0,83.9,94.9,1.2,13.6,449,100.0,100.0,84.4,99.9,76.6,41,601,4.8,4.16,1.68,4.06,4.5,Video,71.5,100.0,100.0,100.0,97.0,95.2,Advanced Topics,6.9,Low,Advanced Practice,30,6.04,94.3
10364,22,F,3,2.06,47.7,75.7,15.5,3.0,180,49.9,61.9,73.8,44.4,60.0,10,147,3.18,2.69,3.77,2.1,3.28,Video,30.7,67.1,47.4,61.6,45.3,42.5,Advanced Topics,46.5,Medium,Advanced Practice,25,4.98,60.8
10365,23,M,2,2.58,47.0,45.0,30.3,3.5,96,65.9,56.0,67.7,39.5,40.3,20,179,2.49,2.27,2.46,2.61,2.36,Video,30.2,59.4,57.7,47.1,65.8,44.3,Advanced Topics,49.0,Medium,Advanced Practice,30,0.79,50.9
10366,21,F,4,2.35,75.1,66.5,18.5,8.4,221,83.7,80.7,74.7,71.8,74.6,19,202,3.89,3.32,3.68,3.63,3.54,Video,73.0,70.9,84.4,83.7,82.0,90.8,Conceptual Understanding,30.4,Low,Concept Review,20,4.76,72.2
10367,22,M,1,2.49,51.8,67.6,15.4,5.5,235,60.1,71.6,73.1,46.7,47.9,13,238,2.07,2.75,2.84,2.81,2.58,Video,28.2,62.5,60.8,51.5,65.2,57.8,Application Skills,46.3,Medium,Application Exercise,30,0.05,48.3
10368,22,F,3,1.91,58.9,79.1,9.5,4.6,184,74.4,66.4,73.9,55.1,54.0,23,126,3.09,3.0,1.71,3.09,3.09,Video,54.9,67.7,49.3,81.8,54.6,58.3,Problem Solving,34.3,Low,Practice Questions,20,3.4,63.9
10369,22,M,3,3.21,75.2,81.1,8.7,9.3,370,76.2,87.5,76.5,80.5,79.8,28,430,3.45,4.25,3.65,3.18,3.01,Video,50.3,99.0,81.9,74.4,66.6,92.9,Critical Thinking,27.3,Low,Critical Thinking Activity,20,3.82,69.5
10370,20,M,2,2.63,58.8,75.1,13.8,2.3,171,64.2,69.4,72.3,71.3,57.9,12,274,3.67,3.38,3.07,3.44,3.35,Video,57.0,74.6,95.8,67.1,65.1,56.3,Advanced Topics,35.3,Medium,Advanced Practice,30,2.99,65.8
10371,22,F,1,2.5,78.8,80.6,10.8,6.6,206,82.0,86.6,73.5,70.2,71.6,15,352,3.71,3.56,3.01,3.22,2.88,Video,51.4,89.8,79.0,87.5,72.0,65.1,Advanced Topics,24.1,Low,Advanced Practice,20,3.02,86.8
10372,23,M,3,2.25,49.2,63.2,23.3,1.1,129,48.0,61.6,88.2,57.1,57.5,15,200,1.98,2.3,3.66,1.6,2.44,Video,11.9,47.3,36.0,57.0,55.6,39.8,Problem Solving,48.5,Medium,Practice Questions,25,0.0,54.5
10373,25,F,3,1.65,42.9,78.7,12.5,7.5,234,64.4,58.7,75.1,46.0,50.3,14,215,4.3,2.91,2.83,3.64,2.98,Video,72.9,73.4,72.9,56.5,43.0,52.0,Critical Thinking,40.6,Medium,Critical Thinking Activity,25,4.65,58.5
10374,24,M,2,2.99,81.2,100.0,0.0,13.3,404,89.2,80.8,99.3,89.0,86.8,34,478,3.92,4.17,1.99,4.51,4.33,Video,90.4,97.3,100.0,92.8,88.0,100.0,Critical Thinking,10.3,Low,Critical Thinking Activity,20,7.81,96.0
10375,26,F,3,1.23,51.2,75.9,13.8,0.5,73,43.8,47.2,72.4,51.1,31.4,15,304,2.79,1.0,3.29,2.58,2.75,Video,24.3,44.2,48.5,57.4,43.3,48.4,Critical Thinking,54.0,Medium,Critical Thinking Activity,25,1.0,43.2
10376,20,M,2,2.5,66.3,69.4,14.0,7.1,267,73.7,74.4,65.1,54.2,61.6,16,411,2.4,2.76,2.54,2.93,2.26,Video,26.9,64.9,58.7,72.9,60.1,72.1,Problem Solving,38.1,Medium,Practice Questions,25,1.42,59.0
10377,23,M,3,2.62,42.4,77.4,10.5,1.8,128,54.0,59.8,71.4,48.2,52.7,11,138,2.69,2.31,3.67,2.53,2.6,Video,31.2,40.6,68.2,66.8,44.9,32.3,Advanced Topics,45.6,Medium,Advanced Practice,25,3.53,61.6
10378,22,M,1,3.95,87.7,81.8,8.4,14.3,412,100.0,96.3,73.9,100.0,90.8,38,407,3.48,4.92,1.06,3.98,3.65,Video,60.9,100.0,100.0,99.6,82.7,100.0,Critical Thinking,6.4,Low,Critical Thinking Activity,20,6.47,92.3
10379,26,M,4,3.5,78.8,68.2,16.1,11.1,383,96.7,90.5,82.6,85.2,74.0,25,485,3.3,3.98,3.27,3.94,3.2,Video,56.1,98.8,100.0,81.9,77.8,100.0,Critical Thinking,20.1,Low,Critical Thinking Activity,30,1.88,82.3
10380,20,F,2,2.61,69.5,71.9,12.7,4.4,140,79.1,72.7,65.5,68.2,73.2,16,159,3.57,3.64,2.17,3.2,3.27,Video,52.0,94.4,63.3,90.4,78.3,82.9,Problem Solving,28.5,Low,Practice Questions,20,3.78,74.4
10381,20,F,2,3.28,75.3,100.0,0.4,11.0,478,98.8,99.1,88.2,96.3,98.4,49,533,3.61,3.93,3.17,3.99,4.48,Video,83.4,100.0,85.7,100.0,100.0,96.3,Problem Solving,12.4,Low,Practice Questions,20,6.53,88.7
10382,20,F,1,2.52,63.4,76.0,10.4,7.1,211,62.6,75.1,81.5,61.5,64.5,18,429,3.44,3.2,2.91,3.56,3.95,Video,69.2,72.6,72.3,49.0,85.2,60.6,Application Skills,33.5,Low,Application Exercise,20,5.03,73.2
10383,18,F,1,3.4,74.5,96.6,2.6,10.2,297,88.5,83.0,76.0,66.0,76.7,37,363,3.94,4.13,2.52,4.28,4.46,Video,75.3,98.3,91.7,100.0,88.8,88.0,Advanced Topics,20.4,Low,Advanced Practice,30,2.09,83.1
10384,20,M,2,1.9,51.1,60.7,26.1,3.6,33,62.2,71.4,60.1,72.9,65.5,15,209,2.76,2.54,2.86,1.53,1.89,Video,36.8,64.4,74.9,51.1,73.7,51.1,Application Skills,38.3,Medium,Application Exercise,30,3.15,61.9
10385,20,F,1,2.18,64.8,60.1,19.3,8.9,256,75.3,94.3,68.0,61.7,80.1,28,381,4.41,4.75,1.95,3.56,3.84,Video,82.2,95.8,80.4,82.9,75.1,61.7,Advanced Topics,25.5,Low,Advanced Practice,20,7.83,81.9
10386,22,M,4,3.66,82.4,100.0,0.0,16.2,484,100.0,97.8,97.1,95.1,100.0,51,614,4.71,5.0,3.12,4.66,4.67,Video,77.0,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,7.2,Low,Concept Review,25,6.21,100.0
10387,22,M,1,2.8,82.7,99.6,0.0,14.6,486,95.8,100.0,89.8,100.0,77.2,42,487,4.99,4.76,3.05,4.9,4.89,Video,80.8,100.0,100.0,100.0,78.9,100.0,Critical Thinking,7.2,Low,Critical Thinking Activity,25,4.79,100.0
10388,26,M,2,2.43,80.9,77.1,12.0,6.2,236,76.7,71.8,91.8,64.1,58.3,18,231,2.65,2.81,3.46,2.97,2.57,Video,36.3,83.9,89.1,62.2,85.2,90.8,Application Skills,35.8,Medium,Application Exercise,30,2.16,62.9
10389,24,F,2,1.28,45.5,78.9,12.9,2.0,76,57.8,58.5,55.2,36.1,39.4,20,212,2.9,2.09,4.65,2.87,2.21,Video,35.8,40.2,53.6,50.3,35.6,38.2,Critical Thinking,52.2,Medium,Critical Thinking Activity,30,5.28,52.5
10390,20,M,1,1.88,39.8,72.8,16.4,3.2,156,37.0,48.4,66.0,50.8,46.3,25,130,1.38,1.94,3.31,1.72,1.79,Video,16.1,61.7,45.9,62.3,34.2,29.5,Advanced Topics,51.1,Medium,Advanced Practice,35,2.96,49.2
10391,20,M,1,1.96,66.6,91.9,4.6,5.3,195,67.5,75.7,85.3,59.7,70.1,26,291,3.1,3.49,2.38,3.59,3.52,Video,43.0,78.5,71.5,67.5,76.8,71.6,Application Skills,28.5,Low,Application Exercise,30,4.88,80.1
10392,23,F,2,3.39,61.9,74.7,15.7,3.5,97,59.1,78.7,81.0,54.3,70.2,19,289,2.67,3.67,3.05,2.84,2.74,Video,32.3,86.0,67.7,77.2,64.9,79.9,Critical Thinking,38.3,Medium,Critical Thinking Activity,30,3.46,66.6
10393,19,M,2,2.0,57.7,86.8,12.3,11.4,294,69.8,68.5,86.8,64.6,68.8,25,488,4.71,2.89,3.59,3.41,3.96,Video,67.9,68.2,100.0,76.1,61.0,88.3,Critical Thinking,33.4,Low,Critical Thinking Activity,20,4.15,67.0
10394,26,M,2,3.69,99.7,100.0,3.4,9.0,369,100.0,88.2,100.0,98.2,85.9,43,427,3.31,4.91,2.28,4.04,4.73,Video,69.1,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,5.4,Low,Concept Review,25,5.5,100.0
10395,24,F,2,3.5,90.4,63.8,18.9,9.9,330,83.7,75.8,72.7,74.8,93.5,25,416,3.09,3.34,2.7,2.54,2.94,Video,60.9,100.0,97.0,97.1,68.9,97.9,Critical Thinking,26.3,Low,Critical Thinking Activity,25,3.97,76.3
10396,20,F,3,3.2,71.6,90.9,2.1,8.6,319,75.4,71.9,88.0,80.6,85.5,34,532,2.94,3.38,2.94,3.69,3.58,Video,41.0,86.9,100.0,95.5,87.2,91.9,Conceptual Understanding,25.1,Low,Concept Review,20,4.72,74.4
10397,18,F,1,2.94,73.7,62.0,20.1,1.3,143,70.1,67.0,64.4,60.7,46.9,11,203,2.38,2.81,2.61,1.88,2.49,Video,36.2,67.4,81.7,90.5,73.4,74.2,Conceptual Understanding,40.0,Medium,Concept Review,35,5.12,59.7
10398,24,F,2,2.86,71.5,81.3,8.4,2.6,115,55.0,63.2,83.7,61.0,69.3,22,180,3.89,3.58,2.6,3.82,3.77,Video,77.3,74.0,61.5,76.5,76.5,58.6,Advanced Topics,37.1,Medium,Advanced Practice,25,7.0,64.7
10399,21,F,4,1.85,41.1,45.0,31.2,0.5,111,57.1,49.2,49.0,39.5,38.6,1,65,2.05,1.66,3.63,2.1,1.51,Quiz,35.0,55.9,48.0,40.0,53.2,42.3,Application Skills,57.2,Medium,Application Exercise,25,0.0,42.4
10400,24,F,2,2.47,83.8,80.3,8.5,6.5,299,70.4,79.8,68.1,72.1,70.7,28,307,3.38,3.16,3.16,2.68,3.59,Video,48.2,86.4,92.4,72.0,83.2,65.2,Advanced Topics,31.6,Low,Advanced Practice,30,4.49,69.5
10401,18,F,3,2.97,65.4,76.1,13.0,4.9,120,64.9,69.6,78.6,71.5,69.6,17,304,2.54,3.29,2.98,2.44,2.63,Video,39.2,72.9,71.4,69.1,69.9,68.7,Advanced Topics,34.3,Low,Advanced Practice,20,4.18,65.2
10402,20,F,2,1.75,40.9,99.0,2.2,6.2,258,53.9,57.5,94.7,46.4,68.8,34,393,2.78,2.68,1.89,3.53,3.47,Video,58.8,69.8,58.0,47.7,67.4,50.7,Application Skills,36.5,Medium,Application Exercise,25,5.36,66.7
10403,22,M,3,2.71,87.1,100.0,0.0,8.8,357,97.0,88.3,85.5,84.8,87.7,27,455,4.86,4.08,2.59,4.34,4.51,Video,84.7,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,11.9,Low,Concept Review,20,5.23,95.7
10404,22,F,3,2.63,80.5,70.5,14.3,8.4,284,66.0,76.7,69.5,72.4,72.0,27,305,2.8,2.47,2.12,3.57,3.19,Video,50.4,73.3,100.0,82.5,75.5,90.3,Conceptual Understanding,30.8,Low,Concept Review,20,8.29,72.2
10405,21,M,2,1.93,36.9,46.9,31.6,1.3,41,43.8,45.9,52.4,40.7,35.0,9,125,2.26,2.51,2.15,2.65,1.43,Video,31.4,53.9,47.2,68.3,43.7,34.9,Advanced Topics,53.8,Medium,Advanced Practice,25,0.0,43.8
10406,23,F,4,1.46,49.4,71.8,11.8,6.5,194,67.1,64.1,65.6,55.6,59.3,14,222,3.03,2.62,2.49,2.8,2.34,Video,21.5,66.8,74.7,48.7,43.7,55.5,Critical Thinking,39.2,Medium,Critical Thinking Activity,25,0.6,58.3
10407,19,F,1,2.62,58.1,71.1,15.3,6.3,149,57.2,85.9,61.2,54.1,74.3,17,185,2.76,2.85,2.65,2.46,2.89,Video,46.8,56.6,65.5,73.1,57.4,51.7,Advanced Topics,40.2,Medium,Advanced Practice,25,3.9,61.0
10408,21,F,1,3.37,97.2,98.0,1.0,6.8,290,90.4,100.0,96.7,91.5,93.6,26,332,4.23,4.55,1.89,4.52,4.83,Video,84.6,100.0,100.0,90.8,100.0,100.0,Application Skills,9.6,Low,Application Exercise,30,9.6,98.0
10409,22,F,3,3.09,79.0,88.4,6.4,3.9,260,70.2,89.6,69.3,70.6,60.3,26,440,2.04,3.34,2.97,3.15,2.59,Video,31.1,94.6,89.5,100.0,73.5,72.5,Advanced Topics,30.0,Low,Advanced Practice,30,1.51,74.1
10410,23,F,4,2.2,53.3,60.7,22.0,1.2,40,50.4,56.3,54.3,61.2,38.2,7,227,2.93,2.63,3.21,1.6,2.2,Video,47.6,61.4,56.4,75.0,48.4,39.6,Advanced Topics,47.2,Medium,Advanced Practice,25,2.63,50.7
10411,23,M,1,3.39,65.0,70.4,17.5,0.6,178,56.1,62.6,78.5,55.6,62.3,9,253,1.06,3.07,2.51,2.13,2.68,Video,16.6,87.6,73.0,67.7,72.7,59.6,Advanced Topics,41.6,Medium,Advanced Practice,30,3.94,60.7
10412,19,F,1,2.32,54.6,60.9,21.4,3.3,112,47.9,44.3,59.6,47.4,46.5,10,306,2.92,1.63,2.53,2.11,2.44,Video,35.3,70.8,56.4,67.3,80.4,55.1,Advanced Topics,51.5,Medium,Advanced Practice,25,2.76,45.1
10413,18,M,1,3.58,75.6,77.4,11.7,8.3,237,89.2,79.0,64.9,79.2,75.7,23,408,3.15,3.75,3.31,3.32,3.4,Video,65.4,97.2,100.0,88.7,100.0,90.1,Application Skills,24.6,Low,Application Exercise,20,4.11,75.6
10414,24,M,2,2.87,68.7,76.4,12.1,9.2,322,70.5,87.7,70.8,66.0,75.7,32,365,4.19,3.83,1.81,3.18,3.54,Video,61.2,82.5,75.9,90.2,85.8,78.2,Problem Solving,27.1,Low,Practice Questions,20,5.42,74.3
10415,22,F,3,2.62,61.5,90.6,3.9,6.7,328,79.9,70.2,82.1,78.3,64.3,34,260,3.47,3.27,2.4,3.47,3.55,Video,54.6,91.7,69.9,85.7,84.4,95.0,Problem Solving,25.4,Low,Practice Questions,30,4.76,72.2
10416,20,F,2,3.2,82.4,84.1,10.3,2.8,240,71.9,92.7,92.9,83.6,74.8,32,271,2.92,3.68,3.4,2.78,3.37,Video,43.1,87.5,72.4,81.7,73.5,87.1,Problem Solving,25.0,Low,Practice Questions,30,5.35,85.1
10417,25,M,2,2.26,44.2,62.2,19.5,0.5,21,40.7,44.0,67.3,31.2,44.0,18,100,2.04,1.7,2.94,2.37,2.12,Video,32.9,62.4,45.3,59.0,47.0,33.0,Advanced Topics,57.2,Medium,Advanced Practice,25,4.38,45.6
10418,22,F,2,2.16,46.4,61.0,23.1,3.4,121,69.4,51.6,74.0,41.6,47.4,11,100,2.54,2.5,3.97,3.27,2.23,Video,32.1,58.3,53.6,44.0,58.7,45.8,Application Skills,51.2,Medium,Application Exercise,25,2.97,44.2
10419,24,F,1,2.15,54.0,81.4,10.3,3.9,212,59.6,64.0,77.4,66.8,61.1,17,119,3.17,3.17,2.96,2.54,2.97,Video,34.5,81.0,68.3,69.1,60.1,61.2,Critical Thinking,36.1,Medium,Critical Thinking Activity,25,3.62,64.9
10420,22,M,2,3.2,88.1,79.3,10.4,4.8,211,71.7,80.9,83.1,79.2,86.7,19,320,3.14,4.11,2.04,2.59,3.6,Video,50.1,100.0,76.8,91.5,88.3,76.9,Problem Solving,24.3,Low,Practice Questions,20,4.55,78.2
10421,26,F,3,1.81,37.6,47.7,30.0,0.5,0,36.9,59.1,42.4,30.5,34.4,1,60,2.01,1.93,4.51,1.75,1.4,Video,10.1,38.7,39.1,30.3,43.5,15.7,Advanced Topics,66.8,High,Guided Review,35,1.81,30.2
10422,25,M,4,1.2,30.0,70.0,15.0,0.5,140,47.2,47.6,70.7,20.0,36.7,6,96,2.25,1.59,2.64,2.81,2.91,Video,37.2,48.5,54.4,33.6,41.9,19.1,Advanced Topics,61.6,High,Advanced Practice,30,3.31,31.4
10423,21,M,4,2.82,74.5,62.3,22.0,3.3,131,60.8,62.4,61.7,62.1,59.8,17,167,2.43,3.35,2.28,3.18,2.79,Video,45.3,87.5,58.3,77.4,61.7,62.6,Problem Solving,36.0,Medium,Practice Questions,30,3.42,69.2
10424,24,F,1,2.84,80.0,94.9,3.3,8.8,390,79.1,80.5,79.2,84.3,77.8,22,485,3.95,3.99,3.18,2.94,3.39,Video,59.8,87.2,100.0,83.1,93.4,85.5,Application Skills,23.1,Low,Application Exercise,20,6.2,73.7
10425,23,F,4,3.9,67.8,100.0,0.0,14.3,515,100.0,99.8,100.0,97.9,100.0,39,474,5.0,4.51,1.99,4.61,5.0,Video,78.3,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,5.2,Low,Concept Review,30,8.61,100.0
10426,25,F,3,1.71,50.5,48.5,29.4,5.7,204,68.0,56.4,59.4,74.8,56.3,26,234,2.3,1.58,3.6,1.14,1.71,Video,25.8,61.1,80.9,80.4,59.1,49.3,Advanced Topics,45.1,Medium,Advanced Practice,30,0.0,46.8
10427,19,F,3,2.14,40.0,69.5,17.9,0.5,146,54.2,51.6,70.1,56.6,54.8,8,120,2.05,2.48,3.96,2.47,2.38,Quiz,25.6,66.3,49.5,77.6,58.0,35.5,Advanced Topics,47.9,Medium,Advanced Practice,25,2.42,53.3
10428,23,F,2,3.12,74.9,86.6,9.7,12.8,359,100.0,100.0,68.6,89.0,96.3,30,461,3.88,4.59,2.35,3.78,3.81,Video,77.7,96.1,100.0,94.3,96.2,100.0,Application Skills,11.8,Low,Application Exercise,25,4.33,90.3
10429,24,M,2,2.08,30.0,78.0,14.0,0.5,168,45.2,35.3,76.2,27.6,34.4,22,142,1.93,1.33,2.57,2.35,2.32,Video,32.0,39.3,38.7,45.2,48.3,36.9,Advanced Topics,57.5,Medium,Advanced Practice,30,2.11,39.0
10430,18,F,2,2.52,57.9,77.3,13.5,6.1,251,74.5,80.2,52.4,52.6,64.5,17,235,3.38,2.87,2.78,1.99,3.0,Video,54.7,71.3,71.5,67.4,55.2,67.9,Critical Thinking,36.8,Medium,Critical Thinking Activity,25,4.52,63.6
10431,19,F,1,2.76,56.3,69.4,14.6,3.6,160,75.2,68.6,65.7,67.4,63.3,16,214,3.45,3.05,3.02,2.07,2.55,Video,45.8,96.5,64.7,67.9,66.3,71.9,Problem Solving,34.8,Low,Practice Questions,20,4.25,66.3
10432,18,M,1,2.34,70.8,65.3,24.0,9.2,277,79.0,74.5,79.7,70.7,73.7,24,374,2.87,3.52,2.42,3.26,2.83,Video,57.0,88.7,82.9,70.8,77.1,67.6,Advanced Topics,28.3,Low,Advanced Practice,30,3.69,72.3
10433,21,M,1,1.87,49.5,95.3,0.0,9.1,257,72.6,83.5,87.7,81.4,68.7,31,434,3.96,3.2,1.0,3.67,4.56,Video,83.9,83.2,90.6,71.5,63.2,98.5,Critical Thinking,19.4,Low,Critical Thinking Activity,20,3.31,80.3
10434,23,M,2,2.69,68.3,84.8,10.3,6.2,240,79.3,88.7,84.7,82.0,76.1,19,347,3.52,3.98,2.19,3.65,3.77,Video,62.2,87.2,96.3,86.7,82.3,86.5,Critical Thinking,22.0,Low,Critical Thinking Activity,20,3.35,78.5
10435,25,F,3,1.2,30.8,51.0,27.8,1.9,102,49.0,57.5,47.1,37.3,39.4,10,263,2.83,1.81,1.6,3.09,1.43,Video,56.3,37.7,42.5,39.3,32.2,40.5,Critical Thinking,55.5,Medium,Critical Thinking Activity,25,4.06,35.8
10436,22,M,2,2.03,64.4,79.0,9.2,0.6,169,50.7,60.8,56.4,38.9,53.2,8,404,2.59,2.03,3.37,2.26,2.31,Video,37.7,56.0,49.8,46.3,69.8,49.3,Application Skills,53.2,Medium,Application Exercise,30,0.0,44.3
10437,25,F,1,2.96,79.2,66.8,18.0,5.7,266,73.7,81.1,80.3,63.3,68.2,29,272,2.2,3.53,3.2,2.51,3.08,Video,39.3,92.8,75.8,63.7,92.0,71.3,Application Skills,33.0,Low,Application Exercise,25,5.22,72.9
10438,18,F,4,1.71,50.5,66.9,18.0,0.5,57,53.2,35.5,68.1,48.7,26.7,3,0,1.42,1.22,2.87,1.47,1.0,Quiz,4.8,45.8,52.2,61.2,50.3,51.6,Conceptual Understanding,54.6,Medium,Concept Review,35,1.35,37.1
10439,18,F,4,3.19,61.0,72.1,18.0,4.2,118,82.9,66.3,67.1,58.8,64.3,27,332,3.0,3.49,2.49,2.42,3.01,Video,35.0,92.0,64.9,71.3,82.9,44.8,Advanced Topics,33.7,Low,Advanced Practice,20,5.21,64.3
10440,21,M,3,3.23,89.4,95.9,0.8,10.2,380,91.5,79.7,100.0,88.8,81.4,38,537,3.84,4.21,2.55,5.0,4.69,Video,79.5,100.0,90.3,97.6,92.8,97.4,Problem Solving,14.8,Low,Practice Questions,20,5.84,85.0
10441,22,F,4,1.79,49.4,93.2,3.2,6.4,284,84.6,81.9,90.1,68.1,68.6,25,486,3.71,3.66,3.29,4.37,3.55,Video,61.7,76.1,66.1,97.7,90.6,58.9,Advanced Topics,29.9,Low,Advanced Practice,25,1.51,64.7
10442,21,F,2,2.28,55.4,76.5,8.2,9.3,264,71.9,74.6,59.8,71.4,66.8,26,361,3.17,3.25,1.75,2.87,2.99,Video,47.4,94.0,77.1,76.9,72.5,74.1,Critical Thinking,28.8,Low,Critical Thinking Activity,25,4.3,66.6
10443,18,F,4,1.22,51.4,83.9,12.3,5.6,272,66.4,69.8,69.4,47.5,46.4,30,332,3.33,2.39,3.61,2.76,3.21,Video,47.1,69.4,60.6,56.4,45.9,43.4,Advanced Topics,41.5,Medium,Advanced Practice,25,5.73,61.9
10444,21,F,1,2.15,78.4,69.5,14.6,3.9,276,75.1,71.3,71.9,59.1,66.1,17,346,2.2,2.92,3.16,2.61,2.39,Video,42.5,62.5,71.6,62.0,67.6,76.3,Application Skills,38.7,Medium,Application Exercise,25,4.39,60.0
10445,19,M,2,3.13,72.1,83.1,9.9,8.5,315,76.3,77.1,80.5,79.5,76.1,33,499,3.38,3.72,3.01,3.52,4.02,Video,64.6,100.0,89.9,88.7,100.0,90.1,Application Skills,23.5,Low,Application Exercise,20,4.08,81.6
10446,23,M,1,2.47,67.7,62.1,20.6,8.8,242,76.9,77.1,59.5,82.3,76.9,9,190,3.67,3.37,3.55,3.38,3.38,Video,44.4,84.9,74.8,88.1,89.2,75.7,Problem Solving,30.0,Low,Practice Questions,25,3.99,69.6
10447,22,M,1,2.44,41.3,61.8,20.8,2.0,101,67.9,67.1,46.3,42.6,48.7,6,97,1.15,2.13,4.46,2.4,1.86,Video,14.1,62.9,51.5,55.7,31.7,40.4,Critical Thinking,51.8,Medium,Critical Thinking Activity,35,0.78,48.8
10448,19,F,1,2.08,76.4,84.0,10.4,2.7,154,67.2,70.1,66.4,66.2,69.9,23,202,3.06,3.37,2.36,2.8,3.08,Video,42.2,89.3,65.4,76.8,66.4,68.6,Problem Solving,33.2,Low,Practice Questions,25,2.31,66.4
10449,20,F,3,3.2,84.7,94.3,6.5,9.1,304,78.1,88.7,92.6,82.8,79.7,32,448,3.67,3.64,1.97,4.56,4.5,Video,72.0,94.6,87.2,100.0,97.7,88.8,Problem Solving,19.2,Low,Practice Questions,30,7.15,81.8
10450,19,F,3,1.36,42.8,75.4,14.0,0.5,104,54.2,42.0,64.8,37.9,29.6,3,138,2.69,1.91,3.52,2.56,2.25,Video,28.2,54.5,47.9,54.9,32.5,41.9,Critical Thinking,54.7,Medium,Critical Thinking Activity,25,0.59,41.1
10451,21,F,3,3.11,77.3,87.0,8.5,13.6,378,100.0,92.3,70.2,84.1,94.6,24,449,3.7,4.27,2.09,3.32,2.72,Video,51.8,98.5,100.0,100.0,96.6,100.0,Critical Thinking,10.4,Low,Critical Thinking Activity,30,2.25,98.1
10452,24,F,1,2.35,62.5,86.3,8.2,11.4,369,89.0,86.9,91.3,66.1,75.7,27,523,4.46,3.79,3.61,4.1,4.65,Video,64.1,66.3,100.0,72.9,70.9,80.0,Conceptual Understanding,21.8,Low,Concept Review,25,3.91,90.6
10453,19,M,4,2.27,60.1,87.1,9.1,6.3,297,77.0,72.8,92.9,77.9,74.5,27,507,3.55,3.13,1.89,3.59,3.37,Video,60.3,97.3,88.4,80.7,81.9,73.5,Advanced Topics,23.5,Low,Advanced Practice,20,2.17,79.1
10454,23,F,3,2.69,82.7,100.0,0.0,12.0,397,89.8,85.7,87.8,77.4,92.1,31,509,3.21,3.81,1.4,3.4,3.72,Video,58.0,98.2,100.0,100.0,96.9,100.0,Critical Thinking,14.9,Low,Critical Thinking Activity,30,4.83,86.3
10455,20,F,2,2.26,36.1,80.8,12.7,2.1,52,52.9,56.1,64.5,52.3,40.6,16,123,1.64,2.72,4.38,2.75,2.86,Video,0.0,58.5,60.7,58.6,44.4,38.3,Advanced Topics,48.7,Medium,Advanced Practice,25,3.63,50.1
10456,20,F,3,2.36,46.6,63.0,22.6,1.9,171,73.4,58.9,80.8,53.1,47.8,16,198,2.97,2.59,3.53,2.58,2.98,Video,56.6,68.2,68.1,64.3,52.1,50.8,Advanced Topics,43.4,Medium,Advanced Practice,35,3.69,58.2
